arg con 2 238 0 4000 R
arg con 2 75 0 0 R
arg con 2 223 0 9100 R
arg con 2 136 0 6800 R
arg con 45 20 50 2900 R
arg con 67 250 0 2800 B
arg con 65 226 50 200 B
file con 77 38 41 4800 B
file con 72 150 66 9400 B
arg con 45 36 0 1100 B
arg con 47 233 0 9200 B
file con 249 118 45 4600 B
arg con 2 173 50 7300 B
file con 65 149 25 9300 R
arg con 65 215 10 8000 R
file con 0 179 8 700 R
file con 65 255 58 1800 R
arg con 1 252 0 2300 R
file con 65 15 58 8900 R
file con 65 218 79 0 R
arg con 45 250 0 2700 B
arg con 105 56 50 2000 B
arg con 45 173 0 6400 B
arg con 13 42 0 6800 B
arg con 45 242 0 1200 B
arg con 45 96 0 4000 B
arg con 113 144 66 2000 B
arg con 101 37 33 8900 B
arg con 101 125 33 700 B
arg con 101 71 33 5500 B
file con 65 205 70 6700 B
file con 65 44 37 3400 B
arg con 65 231 40 8300 B
arg con 45 222 0 300 B
arg con 91 157 0 9800 R
arg con 16 227 50 6200 R
file con 65 169 87 9300 R
arg con 1 170 0 3400 R
file con 65 122 29 7200 R
arg con 96 71 90 0 R
file con 65 45 83 9200 R
file con 65 135 91 500 R
file con 65 159 83 6100 R
file con 65 188 50 8500 R
file con 1 176 66 8100 B
file con 16 94 37 2800 B
file con 8 7 54 1700 B
file con 64 179 70 5900 B
file con 128 45 91 9500 B
file con 16 206 33 8900 B
file con 164 122 29 5700 R
arg con 81 192 0 1100 R
arg con 45 5 0 1000 R
arg con 65 53 50 7300 R
arg con 45 64 0 4300 R
file con 65 230 37 3000 R
arg con 45 33 0 7500 R
arg con 173 97 50 9700 R
arg con 173 238 50 2000 R
arg con 65 94 40 8200 R
arg con 45 162 0 1900 R
arg con 100 1 50 1600 R
arg con 45 75 0 8800 R
arg con 45 4 0 6500 R
arg con 45 149 0 9600 R
arg con 45 126 0 3000 R
arg con 45 237 0 300 R
arg con 108 100 50 4700 R
file con 32 116 0 8000 B
file con 0 108 25 8800 B
file con 13 200 8 1200 B
file con 13 54 8 6100 B
file con 65 119 79 600 R
file con 65 167 75 3000 R
file con 65 125 66 7500 R
file con 65 232 25 6700 R
